proddate;idno;cntry;dweight;stflife;health;dosprt;gndr
20.11.2024;58444;AT;0.5264096;8;3;0;2
20.11.2024;58471;AT;1.0702981;8;1;5;2
20.11.2024;58476;AT;1.159529;9;3;3;2
20.11.2024;58478;AT;1.5597948;8;1;7;2
20.11.2024;58486;AT;0.8885217;6;1;2;2
20.11.2024;58505;AT;0.43594593;9;4;0;2
20.11.2024;58506;AT;0.96694636;8;2;4;2
20.11.2024;58510;AT;0.9025512;10;2;3;2
20.11.2024;58523;AT;1.4280057;8;2;6;2
20.11.2024;58536;AT;1.9787722;6;1;2;1
20.11.2024;58551;AT;1.3096625;9;2;4;1
20.11.2024;58554;AT;1.9727145;8;2;3;1
20.11.2024;58587;AT;0.52560955;9;3;2;2
20.11.2024;58611;AT;1.9283032;8;2;4;1
20.11.2024;58624;AT;0.43860325;9;1;7;2
20.11.2024;58690;AT;0.51291066;1;4;0;1
20.11.2024;58702;AT;1.9396266;9;1;0;1
20.11.2024;58705;AT;0.41370142;7;3;4;2
20.11.2024;58708;AT;1.4462273;9;1;4;2
20.11.2024;58726;AT;1.3706493;9;1;0;2
20.11.2024;58730;AT;0.60989815;7;1;7;1
20.11.2024;58737;AT;1.4280057;8;2;3;2
20.11.2024;58757;AT;0.9863573;9;1;1;2
20.11.2024;58764;AT;1.9644935;10;2;3;2
20.11.2024;58767;AT;1.112123;7;2;1;2
20.11.2024;58790;AT;2.0564103;6;3;0;2
20.11.2024;58802;AT;0.9137663;8;2;5;1
20.11.2024;58810;AT;0.53514904;5;1;3;1
20.11.2024;58854;AT;1.7296112;10;2;7;2
20.11.2024;58857;AT;0.8389371;8;2;7;2
20.11.2024;58858;AT;0.83968544;6;2;5;2
20.11.2024;58875;AT;0.9025512;9;2;7;1
20.11.2024;58916;AT;1.8395622;8;2;2;2
20.11.2024;58942;AT;1.5012661;8;2;2;2
20.11.2024;58946;AT;1.2012872;4;3;0;1
20.11.2024;58982;AT;0.784857;7;1;4;2
20.11.2024;58987;AT;0.8772065;10;2;5;1
20.11.2024;59006;AT;2.1641252;9;2;5;1
20.11.2024;59010;AT;0.9245242;5;3;7;1
20.11.2024;59011;AT;1.0828215;10;1;7;1
20.11.2024;59037;AT;0.6670056;9;1;5;1
20.11.2024;59128;AT;1.7134387;8;1;4;1
20.11.2024;59134;AT;0.5484398;7;2;3;2
20.11.2024;59148;AT;1.3096625;10;1;5;2
20.11.2024;59166;AT;0.43281233;8;2;5;2
20.11.2024;59200;AT;0.9698133;9;2;1;1
20.11.2024;59218;AT;1.3870435;6;1;5;1
20.11.2024;59224;AT;0.75063306;10;2;5;2
20.11.2024;59228;AT;0.421402;9;2;2;2
20.11.2024;59270;AT;0.8772065;7;3;6;1
20.11.2024;59274;AT;0.9982112;8;2;4;2
20.11.2024;59287;AT;0.9099707;9;2;2;2
20.11.2024;59353;AT;0.89897954;7;2;4;1
20.11.2024;59357;AT;0.47378042;9;1;7;1
20.11.2024;59402;AT;0.7798974;9;2;3;2
20.11.2024;59405;AT;0.94841164;7;2;4;1
20.11.2024;59415;AT;1.483479;9;1;5;1
20.11.2024;59417;AT;1.021017;9;2;2;2
20.11.2024;59430;AT;0.7602457;4;3;3;2
20.11.2024;59434;AT;0.81628776;6;1;7;1
20.11.2024;59435;AT;1.8307328;9;2;0;2
20.11.2024;59448;AT;2.0092888;8;1;4;2
20.11.2024;59503;AT;1.0828215;7;2;3;1
20.11.2024;59519;AT;2.6588542;9;1;7;1
20.11.2024;59522;AT;1.1479118;7;2;6;2
20.11.2024;59537;AT;1.073635;8;2;2;2
20.11.2024;59591;AT;0.7366085;8;2;7;1
20.11.2024;59603;AT;1.0258213;8;2;2;2
20.11.2024;59605;AT;0.6465898;10;1;7;2
20.11.2024;59634;AT;2.0775113;9;2;3;2
20.11.2024;59646;AT;1.9338927;8;2;2;2
20.11.2024;59656;AT;1.6104025;8;1;1;2
20.11.2024;59701;AT;1.3706495;7;1;5;1
20.11.2024;59727;AT;1.275407;9;2;3;2
20.11.2024;59741;AT;0.88628465;10;1;7;2
20.11.2024;59745;AT;0.45549968;9;1;4;2
20.11.2024;59753;AT;1.1813571;9;2;2;2
20.11.2024;59754;AT;0.7366085;10;1;5;2
20.11.2024;59755;AT;0.99821126;9;2;7;2
20.11.2024;59775;AT;0.8008581;8;2;1;1
20.11.2024;59787;AT;0.9982112;8;2;3;2
20.11.2024;59803;AT;0.44314238;10;1;3;2
20.11.2024;59866;AT;0.7802966;8;4;0;2
20.11.2024;59903;AT;0.7366085;2;2;5;2
20.11.2024;59916;AT;0.5797645;9;1;2;2
20.11.2024;59935;AT;0.43672693;7;2;5;2
20.11.2024;59959;AT;0.7417395;4;4;4;1
20.11.2024;59969;AT;0.39120933;7;1;6;2
20.11.2024;59994;AT;0.32879528;7;3;7;1
20.11.2024;59999;AT;3.4625192;9;1;2;1
20.11.2024;60000;AT;0.535149;8;3;2;2
20.11.2024;60008;AT;0.52560955;8;1;1;1
20.11.2024;60017;AT;1.7392935;9;2;7;1
20.11.2024;60030;AT;2.0805652;9;1;7;1
20.11.2024;60036;AT;0.919781;10;3;1;1
20.11.2024;60043;AT;1.1851145;8;3;2;2
20.11.2024;60050;AT;0.46410987;7;3;3;2
20.11.2024;60058;AT;1.275407;10;2;7;2
20.11.2024;60062;AT;0.86565006;8;2;4;2
20.11.2024;60071;AT;0.43240285;9;1;4;2
20.11.2024;60076;AT;0.7417395;6;1;7;2
20.11.2024;60133;AT;0.7189094;9;1;7;2
20.11.2024;60135;AT;0.5486541;1;2;1;2
20.11.2024;60139;AT;0.44314238;7;3;7;2
20.11.2024;60148;AT;1.685608;8;1;1;2
20.11.2024;60156;AT;1.5605932;10;1;4;1
20.11.2024;60160;AT;1.4280057;10;2;5;2
20.11.2024;60166;AT;0.45549968;8;2;2;1
20.11.2024;60175;AT;0.68042654;9;1;7;2
20.11.2024;60208;AT;0.53681755;8;1;4;1
20.11.2024;60216;AT;1.5606704;4;4;0;2
20.11.2024;60217;AT;0.7417395;8;3;7;2
20.11.2024;60239;AT;0.9750993;7;4;0;1
20.11.2024;60268;AT;0.8567193;8;2;0;2
20.11.2024;60269;AT;0.5560615;5;3;1;2
20.11.2024;60311;AT;1.4547198;8;1;3;1
20.11.2024;60364;AT;1.4462273;8;2;1;2
20.11.2024;60375;AT;0.9332868;10;2;3;1
20.11.2024;60381;AT;0.8389371;9;2;3;2
20.11.2024;60383;AT;0.43860325;8;4;1;2
20.11.2024;60384;AT;0.40260062;6;2;0;2
20.11.2024;60385;AT;0.436727;8;1;3;2
20.11.2024;60387;AT;1.1547288;9;3;1;1
20.11.2024;60391;AT;3.9031973;5;2;2;2
20.11.2024;60403;AT;1.0973083;6;1;5;2
20.11.2024;60414;AT;1.1479118;7;2;3;2
20.11.2024;60436;AT;0.87345386;8;2;4;2
20.11.2024;60448;AT;0.8700288;6;2;3;2
20.11.2024;60462;AT;1.112123;7;2;3;1
20.11.2024;60464;AT;1.070298;9;2;1;2
20.11.2024;60476;AT;0.9669464;9;2;3;1
20.11.2024;60494;AT;1.7016948;7;3;1;2
20.11.2024;60504;AT;0.5368175;7;2;4;2
20.11.2024;60560;AT;0.43282506;10;1;5;1
20.11.2024;60564;AT;0.6494272;8;3;7;2
20.11.2024;60567;AT;0.8656501;8;1;1;2
20.11.2024;60589;AT;2.774087;8;1;5;2
20.11.2024;60596;AT;1.7458982;10;2;7;2
20.11.2024;60598;AT;0.96694636;8;2;4;1
20.11.2024;60618;AT;0.6465898;8;1;7;2
20.11.2024;60628;AT;0.45688316;7;2;2;2
20.11.2024;60631;AT;1.3608531;9;1;3;1
20.11.2024;60634;AT;0.49060702;8;3;5;1
20.11.2024;60670;AT;0.69352174;4;4;0;1
20.11.2024;60685;AT;1.0702981;7;3;2;1
20.11.2024;60688;AT;1.0828215;6;4;7;2
20.11.2024;60709;AT;0.43672693;8;1;6;1
20.11.2024;60726;AT;0.6098981;8;1;7;2
20.11.2024;60728;AT;1.2988544;9;2;2;2
20.11.2024;60788;AT;0.7417395;9;2;2;2
20.11.2024;60833;AT;1.2988542;10;2;6;2
20.11.2024;60845;AT;1.5012661;9;2;4;2
20.11.2024;60859;AT;0.6465898;8;2;0;2
20.11.2024;60864;AT;0.46410987;8;1;5;2
20.11.2024;60873;AT;0.7593551;9;3;0;2
20.11.2024;60883;AT;0.4073112;7;3;3;1
20.11.2024;60901;AT;2.161271;4;1;1;1
20.11.2024;60916;AT;1.0974226;9;3;2;2
20.11.2024;60917;AT;0.581818;5;2;5;1
20.11.2024;60946;AT;0.54569674;7;2;2;2
20.11.2024;60956;AT;0.9658987;8;3;7;2
20.11.2024;60971;AT;1.6681843;7;3;5;2
20.11.2024;60987;AT;0.4598905;8;1;7;1
20.11.2024;60995;AT;1.0736351;9;2;5;1
20.11.2024;61004;AT;0.94756085;8;2;3;2
20.11.2024;61011;AT;1.6778741;10;1;2;2
20.11.2024;61014;AT;0.9750993;9;2;1;1
20.11.2024;61015;AT;1.2197962;9;2;5;2
20.11.2024;61052;AT;1.0806355;9;1;1;2
20.11.2024;61059;AT;0.41018692;9;1;6;2
20.11.2024;61060;AT;0.45549968;8;1;3;1
20.11.2024;61079;AT;1.8296943;9;2;5;2
20.11.2024;61095;AT;0.43501446;7;2;2;1
20.11.2024;61122;AT;0.78757143;6;2;7;2
20.11.2024;61138;AT;0.41601872;9;2;7;2
20.11.2024;61141;AT;0.69250387;8;1;4;2
20.11.2024;61165;AT;1.0973082;7;2;7;1
20.11.2024;61252;AT;0.80085814;8;2;6;2
20.11.2024;61276;AT;1.3078378;8;2;2;2
20.11.2024;61291;AT;0.53681755;9;1;4;2
20.11.2024;61302;AT;0.53681755;7;2;4;2
20.11.2024;61311;AT;0.340339;10;2;4;2
20.11.2024;61321;AT;1.0736351;7;2;3;1
20.11.2024;61327;AT;0.9109995;9;2;5;2
20.11.2024;61334;AT;1.0968796;8;1;5;2
20.11.2024;61354;AT;1.1535695;8;2;3;1
20.11.2024;61360;AT;1.0974226;7;3;0;2
20.11.2024;61379;AT;1.2197961;10;2;7;2
20.11.2024;61384;AT;0.41601872;8;2;2;2
20.11.2024;61411;AT;0.94756085;8;2;4;1
20.11.2024;61416;AT;0.60989815;8;3;0;1
20.11.2024;61423;AT;0.6465898;8;2;7;2
20.11.2024;61433;AT;0.43282506;7;3;5;2
20.11.2024;61447;AT;1.159529;8;1;5;2
20.11.2024;61455;AT;1.9396263;7;2;7;1
20.11.2024;61482;AT;1.9964225;10;1;2;2
20.11.2024;61492;AT;1.073635;8;1;3;2
20.11.2024;61497;AT;0.8656501;7;2;0;2
20.11.2024;61503;AT;0.7798974;8;2;0;2
20.11.2024;61510;AT;0.6098981;7;3;5;2
20.11.2024;61530;AT;0.4073112;6;2;5;1
20.11.2024;61541;AT;0.9099708;7;3;2;1
20.11.2024;61556;AT;1.159529;8;1;3;2
20.11.2024;61577;AT;0.88628465;9;2;2;2
20.11.2024;61578;AT;0.94841164;7;2;0;2
20.11.2024;61579;AT;0.87189186;8;2;3;1
20.11.2024;61608;AT;2.2098255;7;1;7;2
20.11.2024;61612;AT;0.43672693;6;3;3;2
20.11.2024;61616;AT;1.275407;8;1;7;1
20.11.2024;61634;AT;1.7392935;8;2;2;1
20.11.2024;61638;AT;0.43594596;7;3;2;2
20.11.2024;61647;AT;1.0968796;7;1;0;2
20.11.2024;61649;AT;0.9982112;8;4;2;2
20.11.2024;61652;AT;1.928303;9;2;2;2
20.11.2024;61659;AT;0.51291066;5;2;7;1
20.11.2024;61667;AT;0.919781;3;2;2;1
20.11.2024;61679;AT;0.51291066;5;1;4;1
20.11.2024;61682;AT;0.32879528;6;3;0;2
20.11.2024;61693;AT;0.41601872;5;1;0;1
20.11.2024;61695;AT;0.37374142;8;3;7;2
20.11.2024;61696;AT;1.2197963;9;2;3;1
20.11.2024;61697;AT;1.6209534;8;1;4;1
20.11.2024;61715;AT;0.41018692;8;1;6;1
20.11.2024;61726;AT;0.65483123;9;3;0;2
20.11.2024;61727;AT;0.68042654;9;1;2;2
20.11.2024;61745;AT;1.3796715;9;3;2;1
20.11.2024;61746;AT;0.43954623;8;3;0;2
20.11.2024;61760;AT;1.0974226;9;1;5;2
20.11.2024;61819;AT;0.98635733;7;2;6;2
20.11.2024;61820;AT;2.5863593;10;1;7;1
20.11.2024;61824;AT;0.7438183;10;1;7;2
20.11.2024;61832;AT;1.5597948;9;1;2;2
20.11.2024;61833;AT;1.163636;8;3;2;1
20.11.2024;61842;AT;0.784857;9;2;4;1
20.11.2024;61847;AT;0.48347318;9;2;4;2
20.11.2024;61850;AT;0.9641515;8;3;2;1
20.11.2024;61929;AT;0.9522596;9;2;2;1
20.11.2024;61945;AT;1.3096625;10;1;3;1
20.11.2024;61947;AT;0.9408683;9;2;7;2
20.11.2024;61957;AT;0.90939933;8;3;1;1
20.11.2024;61959;AT;0.6494272;9;3;0;2
20.11.2024;61979;AT;1.0736351;8;1;6;2
20.11.2024;61997;AT;0.8293745;6;3;0;2
20.11.2024;61998;AT;0.7272529;5;2;7;2
20.11.2024;62006;AT;0.41018692;8;2;7;1
20.11.2024;62009;AT;0.5560615;5;3;1;2
20.11.2024;62026;AT;0.8293745;7;2;7;1
20.11.2024;62027;AT;1.3101809;10;1;0;2
20.11.2024;62043;AT;1.6793709;10;2;7;2
20.11.2024;62081;AT;0.9698133;8;2;2;2
20.11.2024;62110;AT;3.1213408;9;2;7;1
20.11.2024;62128;AT;0.87345386;6;2;5;2
20.11.2024;62137;AT;1.2480563;9;1;0;1
20.11.2024;62142;AT;0.8146224;8;2;7;1
20.11.2024;62151;AT;0.426831;9;2;7;1
20.11.2024;62158;AT;0.41984272;8;3;0;2
20.11.2024;62159;AT;0.71400285;10;1;1;2
20.11.2024;62218;AT;0.48294935;8;3;4;2
20.11.2024;62219;AT;0.4328124;5;3;5;2
20.11.2024;62225;AT;0.44314238;8;2;7;1
20.11.2024;62252;AT;1.0381324;7;3;7;1
20.11.2024;62256;AT;0.7438183;9;2;7;2
20.11.2024;62257;AT;2.1405962;8;2;6;1
20.11.2024;62272;AT;0.49469304;9;1;0;1
20.11.2024;62287;AT;1.5792289;7;1;4;1
20.11.2024;62288;AT;0.5560615;7;2;1;2
20.11.2024;62298;AT;0.93086755;8;3;7;2
20.11.2024;62308;AT;0.7698192;10;1;5;1
20.11.2024;62316;AT;1.7979591;7;2;7;2
20.11.2024;62320;AT;0.46543378;9;2;0;2
20.11.2024;62329;AT;0.6996222;7;1;6;2
20.11.2024;62343;AT;0.83968544;10;3;2;1
20.11.2024;62348;AT;0.9137663;9;2;3;2
20.11.2024;62363;AT;0.47378042;8;2;0;1
20.11.2024;62424;AT;0.8700289;8;3;5;1
20.11.2024;62466;AT;1.8817364;8;2;5;1
20.11.2024;62471;AT;0.94841164;9;1;4;2
20.11.2024;62499;AT;0.98638576;8;2;1;1
20.11.2024;62506;AT;0.9332868;10;1;7;2
20.11.2024;62507;AT;1.159529;8;1;4;2
20.11.2024;62541;AT;1.9644935;8;3;4;2
20.11.2024;62559;AT;0.69352174;9;1;7;2
20.11.2024;62576;AT;0.49630266;8;2;7;2
20.11.2024;62587;AT;1.0702981;8;3;3;1
20.11.2024;62595;AT;0.872949;7;2;3;1
20.11.2024;62638;AT;0.82740283;8;3;0;1
20.11.2024;62669;AT;0.41946852;9;4;7;2
20.11.2024;62678;AT;0.4666434;8;2;2;2
20.11.2024;62680;AT;0.7366085;6;2;2;2
20.11.2024;62681;AT;0.43282506;8;2;1;1
20.11.2024;62688;AT;0.842804;8;2;3;1
20.11.2024;62691;AT;1.021017;7;2;1;2
20.11.2024;62703;AT;1.2197962;5;4;3;2
20.11.2024;62714;AT;1.448848;10;2;7;1
20.11.2024;62716;AT;0.65053284;9;2;7;2
20.11.2024;62742;AT;0.44314238;8;2;0;1
20.11.2024;62747;AT;1.5571986;5;3;3;2
20.11.2024;62751;AT;0.9698133;8;2;3;2
20.11.2024;62762;AT;1.2931796;6;3;3;2
20.11.2024;62788;AT;0.4598905;9;1;7;1
20.11.2024;62796;AT;1.2988544;8;2;0;1
20.11.2024;62799;AT;0.9658987;10;1;7;2
20.11.2024;62802;AT;0.7189094;9;2;4;2
20.11.2024;62811;AT;0.60989815;3;3;7;1
20.11.2024;62840;AT;0.5264096;5;2;7;2
20.11.2024;62854;AT;1.4545056;7;2;0;1
20.11.2024;62866;AT;0.94756085;8;3;2;1
20.11.2024;62867;AT;1.9727145;8;3;3;1
20.11.2024;62870;AT;0.5797645;8;3;0;2
20.11.2024;62921;AT;0.7417395;8;2;7;2
20.11.2024;62929;AT;1.5204914;8;2;5;2
20.11.2024;62931;AT;2.0805652;10;1;6;2
20.11.2024;62937;AT;0.426831;9;1;5;1
20.11.2024;62942;AT;3.4949322;9;1;7;2
20.11.2024;62945;AT;0.8203739;9;2;7;2
20.11.2024;63020;AT;1.928303;8;2;2;2
20.11.2024;63032;AT;0.47378042;9;2;2;2
20.11.2024;63059;AT;1.2718351;7;3;0;1
20.11.2024;63071;AT;0.9245242;6;3;5;1
20.11.2024;63080;AT;0.5129107;7;3;2;2
20.11.2024;63082;AT;2.2563777;9;1;7;2
20.11.2024;63087;AT;0.44314238;10;2;3;2
20.11.2024;63088;AT;1.3850077;7;2;7;1
20.11.2024;63090;AT;0.8320375;10;2;1;2
20.11.2024;63098;AT;0.54141074;7;2;5;2
20.11.2024;63117;AT;0.69352174;9;3;7;2
20.11.2024;63118;AT;0.7417395;2;4;7;1
20.11.2024;63156;AT;0.43501446;9;2;7;2
20.11.2024;63165;AT;0.3849096;8;2;6;2
20.11.2024;63177;AT;1.3709402;10;2;0;1
20.11.2024;63191;AT;0.6494272;2;5;0;1
20.11.2024;63195;AT;0.5560615;9;2;2;1
20.11.2024;63207;AT;0.4622621;8;1;5;1
20.11.2024;63208;AT;1.4283893;9;2;1;2
20.11.2024;63220;AT;2.1567278;6;2;5;1
20.11.2024;63235;AT;0.5320672;5;2;7;2
20.11.2024;63245;AT;1.0973082;10;1;7;1
20.11.2024;63263;AT;1.6681843;7;1;6;1
20.11.2024;63299;AT;1.8275326;9;1;0;1
20.11.2024;63311;AT;0.41370142;7;2;3;2
20.11.2024;63317;AT;0.4328124;8;2;4;2
20.11.2024;63332;AT;1.7437837;9;2;1;2
20.11.2024;63336;AT;1.3796715;7;2;7;2
20.11.2024;63339;AT;0.3978003;8;1;6;1
20.11.2024;63352;AT;0.92452425;7;2;6;1
20.11.2024;63382;AT;0.9863859;9;1;4;1
20.11.2024;63392;AT;0.65759057;8;1;0;1
20.11.2024;63393;AT;2.1948452;8;2;3;1
20.11.2024;63415;AT;1.8275326;9;1;5;1
20.11.2024;63436;AT;0.41601875;8;3;3;1
20.11.2024;63457;AT;0.5560615;8;3;0;2
20.11.2024;63459;AT;0.48490664;7;4;0;2
20.11.2024;63461;AT;0.75063306;5;1;5;2
20.11.2024;63529;AT;2.1420085;9;1;7;1
20.11.2024;63531;AT;0.49630266;8;2;5;2
20.11.2024;63535;AT;0.43594596;5;2;6;2
20.11.2024;63540;AT;2.0570064;10;2;7;2
20.11.2024;63548;AT;1.8307328;9;2;3;1
20.11.2024;63556;AT;0.9484116;8;1;2;2
20.11.2024;63574;AT;1.2219335;8;1;2;1
20.11.2024;63590;AT;0.38012287;6;4;5;2
20.11.2024;63595;AT;1.112123;9;2;2;2
20.11.2024;63598;AT;0.4598905;8;4;7;2
20.11.2024;63601;AT;0.6098981;7;3;0;2
20.11.2024;63683;AT;1.8951216;7;1;3;1
20.11.2024;63700;AT;0.4598905;9;2;0;1
20.11.2024;63711;AT;0.62733126;6;3;1;2
20.11.2024;63714;AT;3.8994868;8;2;4;1
20.11.2024;63724;AT;0.92821974;8;3;0;1
20.11.2024;63746;AT;0.49317864;8;4;0;2
20.11.2024;63750;AT;2.2958236;8;2;3;1
20.11.2024;63755;AT;2.161271;9;2;2;1
20.11.2024;63771;AT;0.45469967;1;1;2;1
20.11.2024;63794;AT;0.47646317;7;3;0;2
20.11.2024;63805;AT;0.7417395;7;3;0;2
20.11.2024;63808;AT;0.27036247;5;2;5;1
20.11.2024;63815;AT;0.784857;8;2;4;1
20.11.2024;63830;AT;0.53681755;8;3;1;2
20.11.2024;63847;AT;1.0381325;9;3;1;1
20.11.2024;63851;AT;1.730354;8;2;4;1
20.11.2024;63853;AT;0.6670056;7;3;5;1
20.11.2024;63876;AT;0.8718919;8;4;3;2
20.11.2024;63884;AT;3.0494907;9;2;2;2
20.11.2024;63903;AT;0.8772065;7;3;7;1
20.11.2024;63944;AT;0.5797645;7;2;6;2
20.11.2024;63948;AT;0.94756097;5;2;3;1
20.11.2024;63983;AT;1.2546624;6;2;2;2
20.11.2024;64013;AT;0.43594596;5;1;88;1
20.11.2024;64044;AT;0.4820758;6;2;0;1
20.11.2024;64059;AT;1.2988544;9;2;1;2
20.11.2024;64076;AT;0.48294935;9;1;5;2
20.11.2024;64114;AT;0.9025512;8;3;1;2
20.11.2024;64117;AT;0.7798974;7;1;4;1
20.11.2024;64171;AT;2.319058;9;1;6;2
20.11.2024;64174;AT;1.2988542;8;3;0;2
20.11.2024;64183;AT;1.2988542;10;1;4;2
20.11.2024;64202;AT;1.2197961;6;2;2;2
20.11.2024;64221;AT;0.5403178;8;2;5;2
20.11.2024;64235;AT;0.9099707;7;1;2;1
20.11.2024;64257;AT;1.329427;10;1;4;2
20.11.2024;64261;AT;1.397973;8;3;7;2
20.11.2024;64264;AT;0.41946852;9;1;2;2
20.11.2024;64268;AT;0.4350144;8;2;0;2
20.11.2024;64298;AT;0.6494272;10;4;7;1
20.11.2024;64304;AT;2.1282687;10;2;4;1
20.11.2024;64329;AT;1.9964224;9;1;5;2
20.11.2024;64343;AT;0.94756085;9;2;0;1
20.11.2024;64367;AT;0.69352174;10;2;0;2
20.11.2024;64431;AT;0.53514904;8;4;0;2
20.11.2024;64446;AT;0.68042654;8;1;3;1
20.11.2024;64447;AT;0.60989815;6;2;3;2
20.11.2024;64465;AT;0.5486541;8;3;0;2
20.11.2024;64475;AT;0.96694636;8;3;2;1
20.11.2024;64476;AT;0.6273312;6;3;3;2
20.11.2024;64485;AT;1.569714;9;2;3;1
20.11.2024;64491;AT;0.48294935;9;3;2;2
20.11.2024;64498;AT;1.8968233;2;3;5;2
20.11.2024;64517;AT;0.81462234;9;1;3;1
20.11.2024;64547;AT;0.45989054;8;2;3;2
20.11.2024;64548;AT;0.8656501;8;2;6;2
20.11.2024;64557;AT;0.55908823;2;5;0;2
20.11.2024;64594;AT;0.6098981;4;3;4;1
20.11.2024;64598;AT;0.8772065;9;2;0;2
20.11.2024;64609;AT;1.6209534;9;1;5;2
20.11.2024;64618;AT;1.3992444;7;2;7;1
20.11.2024;64634;AT;0.6989865;8;3;5;2
20.11.2024;64668;AT;0.48294935;10;2;7;2
20.11.2024;64681;AT;1.6054472;8;2;3;2
20.11.2024;64682;AT;2.1797295;9;2;7;2
20.11.2024;64710;AT;0.8648057;9;1;5;2
20.11.2024;64714;AT;1.0046445;7;1;4;1
20.11.2024;64725;AT;0.6494271;5;3;7;2
20.11.2024;64735;AT;1.1813569;8;1;5;1
20.11.2024;64754;AT;0.9408683;8;2;3;2
20.11.2024;64782;AT;1.2197962;5;2;5;1
20.11.2024;64786;AT;0.43281233;7;2;5;2
20.11.2024;64800;AT;0.7366085;4;3;7;1
20.11.2024;64845;AT;0.8656501;9;2;1;1
20.11.2024;64850;AT;0.68042654;8;2;2;1
20.11.2024;64864;AT;0.8841213;8;3;0;2
20.11.2024;64867;AT;0.69250387;4;2;6;2
20.11.2024;64882;AT;0.7272529;9;2;1;2
20.11.2024;64901;AT;0.41946855;8;2;7;1
20.11.2024;64909;AT;0.4666434;8;3;0;1
20.11.2024;64925;AT;1.9482813;10;2;7;1
20.11.2024;64933;AT;0.42140204;10;2;5;2
20.11.2024;64936;AT;1.0806354;9;1;2;1
20.11.2024;64937;AT;0.8718919;6;3;0;1
20.11.2024;64970;AT;0.90939933;6;2;0;2
20.11.2024;65005;AT;1.3340112;6;2;2;1
20.11.2024;65012;AT;0.6098981;9;1;2;2
20.11.2024;65018;AT;1.0258213;8;3;1;2
20.11.2024;65019;AT;0.83968544;7;2;2;2
20.11.2024;65027;AT;0.46410987;6;2;3;1
20.11.2024;65033;AT;1.4213413;9;2;3;1
20.11.2024;65034;AT;0.8718919;8;1;4;2
20.11.2024;65052;AT;1.2931796;8;2;6;2
20.11.2024;65057;AT;1.0528193;10;2;3;1
20.11.2024;65076;AT;1.0806355;8;1;4;1
20.11.2024;65081;AT;0.49469304;8;1;0;2
20.11.2024;65106;AT;0.83203745;7;2;4;2
20.11.2024;65117;AT;1.5768286;7;2;0;1
20.11.2024;65119;AT;0.5560615;7;2;7;1
20.11.2024;65174;AT;1.4462273;8;3;3;2
20.11.2024;65194;AT;0.44426084;8;3;0;2
20.11.2024;65201;AT;0.8293745;7;2;4;1
20.11.2024;65263;AT;1.3870435;7;3;0;2
20.11.2024;65267;AT;1.3294271;8;2;4;2
20.11.2024;65272;AT;0.8656501;8;2;1;2
20.11.2024;65288;AT;1.1479118;10;1;2;1
20.11.2024;65292;AT;2.036556;8;4;7;1
20.11.2024;65307;AT;0.88628477;7;3;4;1
20.11.2024;65351;AT;0.5484398;8;2;7;2
20.11.2024;65352;AT;0.51291066;8;1;5;1
20.11.2024;65360;AT;1.9045191;7;1;5;2
20.11.2024;65362;AT;0.48347318;7;1;5;1
20.11.2024;65376;AT;0.7438183;7;2;3;1
20.11.2024;65380;AT;2.165643;9;1;2;2
20.11.2024;65383;AT;0.95225954;9;2;2;2
20.11.2024;65409;AT;0.7438183;10;2;7;2
20.11.2024;65424;AT;0.86562467;2;2;7;2
20.11.2024;65428;AT;1.6017162;8;2;3;1
20.11.2024;65453;AT;0.87345386;6;1;7;1
20.11.2024;65471;AT;1.2972083;9;1;7;2
20.11.2024;65472;AT;0.9408682;9;2;0;1
20.11.2024;65473;AT;0.6377035;8;2;7;2
20.11.2024;65480;AT;1.2337465;8;1;4;1
20.11.2024;65486;AT;0.74874;6;3;2;2
20.11.2024;65528;AT;0.8320375;9;2;4;1
20.11.2024;65549;AT;1.0258214;8;2;3;2
20.11.2024;65569;AT;0.5797645;10;2;0;2
20.11.2024;65583;AT;0.8008581;8;2;7;1
20.11.2024;65592;AT;0.94841164;0;5;0;2
20.11.2024;65606;AT;0.98635733;7;4;0;2
20.11.2024;65618;AT;0.5264096;9;2;7;1
20.11.2024;65619;AT;1.3608531;8;2;1;1
20.11.2024;65624;AT;0.65483123;7;2;0;2
20.11.2024;65644;AT;0.95292634;10;2;3;2
20.11.2024;65662;AT;1.8296942;9;1;7;1
20.11.2024;65690;AT;0.80748725;9;1;2;2
20.11.2024;65728;AT;0.9750993;7;3;0;1
20.11.2024;65739;AT;0.8841213;10;4;0;2
20.11.2024;65748;AT;1.6681843;6;2;4;1
20.11.2024;65790;AT;0.68042654;10;1;2;1
20.11.2024;65801;AT;2.0988665;4;2;1;1
20.11.2024;65810;AT;1.1181765;6;3;7;2
20.11.2024;65815;AT;0.3775131;8;2;2;1
20.11.2024;65816;AT;1.2984751;8;1;5;1
20.11.2024;65817;AT;0.58181804;3;4;0;2
20.11.2024;65828;AT;2.4395924;7;1;0;2
20.11.2024;65845;AT;1.8490485;9;1;4;2
20.11.2024;65872;AT;0.41370142;9;2;4;1
20.11.2024;65896;AT;0.3738557;9;3;0;2
20.11.2024;65905;AT;0.89897954;5;3;0;1
20.11.2024;65962;AT;1.5012661;8;2;3;1
20.11.2024;65973;AT;0.73805356;9;1;1;1
20.11.2024;66001;AT;1.4226174;8;2;7;2
20.11.2024;66016;AT;0.6854701;8;2;7;1
20.11.2024;66021;AT;0.71400285;6;3;7;2
